date,av_sentiment_avg,av_sentiment_std,av_bullish_ratio,av_bearish_ratio,news_count,candidates_count,negation_filtered,gpt_interpreted,gpt_calls_new,active_events_count,event_adjustment,conflicts_count,conflict_penalty,sanity_corrections,active_events,has_war,has_rate_hike,has_rate_cut,has_rate_event,has_geopolitical,has_tariff,has_export_ban,has_earnings_shock,has_oil_surge,has_banking_crisis,has_inflation,has_fed_statement
2020-12-01,0.2152,0.2612,0.588,0.079,291,3,0,3,3,1,-2.5,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2020-12-02,0.21,0.2712,0.642,0.091,243,2,0,2,2,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-03,0.1958,0.2976,0.607,0.129,280,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,0.1637,0.2767,0.503,0.117,197,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-05,0.1518,0.251,0.5,0.133,30,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,0.1524,0.3454,0.5,0.211,38,1,0,1,1,1,-2.5,0,0,0,관세,0,0,0,0,0,1,0,0,0,0,0,0
2020-12-07,0.2446,0.2308,0.678,0.055,255,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2020-12-08,0.2363,0.2732,0.675,0.078,268,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-09,0.2738,0.258,0.703,0.07,273,3,0,3,3,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2020-12-10,0.2249,0.28,0.619,0.101,268,2,0,2,2,1,-2.5,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2020-12-11,0.2017,0.2825,0.627,0.108,212,1,0,1,1,1,-2.5,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2020-12-12,0.1892,0.2808,0.542,0.104,48,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,0.2199,0.2977,0.596,0.106,47,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,0.2098,0.2839,0.625,0.117,248,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-15,0.2576,0.2583,0.675,0.055,271,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-16,0.2384,0.2574,0.658,0.081,260,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2020-12-17,0.2224,0.2692,0.644,0.097,247,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-18,0.2314,0.2583,0.632,0.07,242,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-19,0.139,0.2437,0.5,0.143,28,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,0.1736,0.3301,0.538,0.115,26,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,0.2174,0.2642,0.621,0.078,219,3,0,3,3,1,-6.3,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2020-12-22,0.2308,0.2772,0.66,0.091,197,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-23,0.1988,0.2942,0.62,0.136,184,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-24,0.1786,0.2556,0.557,0.143,70,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-25,0.1977,0.2965,0.562,0.156,32,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,0.2357,0.2799,0.692,0.115,26,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,0.2032,0.2606,0.655,0.103,29,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2020-12-28,0.1408,0.2756,0.525,0.188,101,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-29,0.1638,0.2959,0.586,0.155,116,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,0.1873,0.279,0.608,0.138,130,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,0.1222,0.3112,0.436,0.179,78,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,0.1449,0.2269,0.535,0.08,226,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,0.0337,0.2677,0.364,0.182,11,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,0.1385,0.2666,0.486,0.108,37,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,0.2406,0.2563,0.654,0.083,254,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,0.2206,0.2596,0.611,0.098,265,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,0.2044,0.2824,0.616,0.096,219,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,0.1851,0.2812,0.552,0.117,239,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,0.1835,0.2873,0.594,0.114,175,3,0,3,3,2,0.8,0,0,0,"금리정책_인하,수출규제",0,0,1,1,0,0,1,0,0,0,0,0
2021-01-09,0.2245,0.3012,0.542,0.083,24,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,0.2286,0.1896,0.697,0.03,33,1,0,1,1,1,2.5,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2021-01-11,0.2624,0.2456,0.698,0.056,248,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,0.2022,0.2685,0.585,0.094,277,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,0.2134,0.2882,0.627,0.103,263,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,0.1954,0.2548,0.526,0.078,321,1,0,1,1,1,-2.9,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2021-01-15,0.183,0.2402,0.551,0.103,234,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-16,0.0895,0.2477,0.296,0.111,81,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,0.0695,0.2419,0.315,0.112,89,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,0.1734,0.304,0.514,0.159,107,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,0.2372,0.256,0.669,0.082,281,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,0.2024,0.2528,0.599,0.089,202,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,0.2052,0.2531,0.603,0.1,219,1,0,1,1,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2021-01-22,0.2206,0.2633,0.594,0.071,170,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-23,0.0694,0.3424,0.406,0.25,32,1,0,1,1,1,-2.5,0,0,0,관세,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-24,0.2272,0.273,0.533,0.067,30,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,0.2343,0.2736,0.641,0.094,276,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,0.2284,0.2477,0.638,0.098,307,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,0.2388,0.2887,0.664,0.099,274,2,0,2,2,1,-2.5,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2021-01-28,0.2026,0.2791,0.596,0.103,292,3,0,3,3,2,-7.1,0,0,0,"금리정책_인상,실적쇼크",0,1,0,1,0,0,0,1,0,0,0,0
2021-01-29,0.2295,0.2429,0.64,0.071,225,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-30,0.1405,0.2973,0.395,0.211,38,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,0.2659,0.2846,0.667,0.091,33,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,0.2635,0.2231,0.696,0.047,299,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,0.2293,0.2712,0.656,0.088,262,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,0.205,0.2904,0.623,0.142,247,2,0,2,2,1,2.5,0,0,0,금리정책_인하,0,0,1,1,0,0,0,0,0,0,0,0
2021-02-04,0.2375,0.2694,0.7,0.089,303,1,0,1,1,1,-3.6,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2021-02-05,0.2158,0.2803,0.645,0.093,183,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-06,0.1437,0.3033,0.5,0.125,24,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,0.2218,0.3426,0.68,0.12,25,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,0.2604,0.2672,0.695,0.061,197,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,0.2449,0.2686,0.633,0.088,251,2,0,2,2,2,-5.0,0,0,0,"지정학_긴장,전쟁",1,0,0,0,1,0,0,0,0,0,0,0
2021-02-10,0.238,0.2683,0.651,0.093,269,1,0,1,1,1,-2.9,0,0,0,지정학_긴장|수출규제,0,0,0,0,1,0,1,0,0,0,0,0
2021-02-11,0.2067,0.242,0.589,0.093,246,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,0.1452,0.2997,0.497,0.146,151,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,0.1444,0.2612,0.424,0.152,33,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,0.0998,0.2426,0.276,0.138,29,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-15,0.1793,0.2616,0.557,0.104,115,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-16,0.2091,0.2847,0.634,0.153,262,3,0,3,3,1,-2.5,0,0,0,관세,0,0,0,0,0,1,0,0,0,0,0,0
2021-02-17,0.2479,0.26,0.693,0.082,306,2,0,2,2,2,0.0,0,0,0,"지정학_긴장,금리정책_인하",0,0,1,1,1,0,0,0,0,0,0,0
2021-02-18,0.2479,0.2608,0.696,0.075,240,2,0,2,2,1,-2.9,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2021-02-19,0.2403,0.2878,0.655,0.093,194,1,0,1,1,1,-1.7,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2021-02-20,0.1854,0.2604,0.517,0.138,29,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0.1353,0.2591,0.423,0.077,26,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,0.2298,0.2703,0.618,0.077,246,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,0.2219,0.2708,0.631,0.081,271,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-24,0.2444,0.2638,0.673,0.063,284,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-25,0.2041,0.2842,0.584,0.117,291,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-26,0.1823,0.2842,0.588,0.118,211,2,0,2,2,2,-5.0,0,0,0,"금리정책_인상,전쟁",1,1,0,1,0,0,0,0,0,0,0,0
2021-02-27,0.119,0.2867,0.474,0.184,38,2,0,2,2,1,-4.9,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2021-02-28,0.0939,0.3091,0.371,0.2,35,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0.2298,0.2505,0.667,0.074,258,2,0,2,2,2,-4.6,0,0,1,"지정학_긴장,인플레이션",0,0,0,0,1,0,0,0,0,0,1,0
2021-03-02,0.2557,0.2693,0.684,0.071,253,2,0,2,2,1,-1.3,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2021-03-03,0.2419,0.2652,0.665,0.078,257,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-04,0.2118,0.2732,0.613,0.105,266,2,0,2,2,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,0.225,0.2785,0.653,0.098,173,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-06,0.1555,0.3287,0.56,0.12,25,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0.2628,0.2461,0.586,0.034,29,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,0.2354,0.2635,0.675,0.089,237,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,0.2577,0.2565,0.717,0.088,251,2,0,2,2,2,-5.5,0,0,0,"은행위기,관세",0,0,0,0,0,1,0,0,0,1,0,0
2021-03-10,0.2474,0.2627,0.69,0.078,258,2,0,2,2,2,-5.5,0,0,0,"은행위기,지정학_긴장",0,0,0,0,1,0,0,0,0,1,0,0
2021-03-11,0.2423,0.2634,0.637,0.06,248,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-12,0.2189,0.2795,0.618,0.106,170,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-13,0.0803,0.2889,0.407,0.148,27,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,0.1534,0.231,0.419,0.065,31,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,0.2454,0.2683,0.67,0.066,227,2,0,2,2,2,-5.5,0,0,0,"수출규제,인플레이션",0,0,0,0,0,0,1,0,0,0,1,0
2021-03-16,0.2063,0.2878,0.578,0.107,244,2,0,2,2,1,-2.5,0,0,0,전쟁,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-17,0.2171,0.2669,0.605,0.083,228,1,0,1,1,1,-2.5,0,0,0,금리정책_인상,0,1,0,1,0,0,0,0,0,0,0,0
2021-03-18,0.2372,0.2722,0.662,0.082,219,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-19,0.223,0.2561,0.649,0.084,154,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-20,0.2217,0.2814,0.722,0.111,36,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0.1436,0.3106,0.542,0.167,48,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,0.2236,0.2771,0.618,0.08,212,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,0.2126,0.2677,0.633,0.08,226,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-24,0.2337,0.3012,0.657,0.105,248,3,0,3,3,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-25,0.2374,0.2422,0.66,0.066,244,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-26,0.2178,0.2794,0.601,0.096,188,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-27,0.1929,0.2666,0.636,0.091,22,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,0.0755,0.3598,0.409,0.25,44,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,0.2161,0.2684,0.626,0.106,227,6,0,6,6,2,-10.9,0,0,0,"지정학_긴장,은행위기",0,0,0,0,1,0,0,0,0,1,0,0
2021-03-30,0.2124,0.2729,0.614,0.087,264,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,0.2136,0.2711,0.621,0.109,256,1,0,1,1,1,-2.5,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-01,0.1881,0.2889,0.581,0.108,279,3,0,3,3,2,-5.0,0,0,1,"관세,은행위기",0,0,0,0,0,1,0,0,0,1,0,0
2021-04-02,0.1487,0.3039,0.553,0.171,123,1,0,1,1,1,-2.1,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2021-04-03,0.2314,0.2368,0.615,0.077,26,1,0,1,1,1,-2.5,0,0,0,유가급등,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-04,0.186,0.2294,0.533,0.1,30,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,0.2377,0.2898,0.652,0.106,198,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,0.2184,0.2711,0.611,0.093,280,1,0,1,1,1,-2.5,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-07,0.2538,0.2643,0.677,0.072,279,3,0,3,3,2,-5.5,0,0,0,"수출규제,금리정책_인상",0,1,0,1,0,0,1,0,0,0,0,0
2021-04-08,0.2573,0.2272,0.681,0.047,279,3,0,3,3,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-09,0.1905,0.2678,0.532,0.099,171,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-10,0.0575,0.2905,0.37,0.222,27,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,0.1154,0.288,0.391,0.087,23,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,0.2478,0.2486,0.652,0.06,282,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,0.2623,0.2699,0.697,0.077,271,1,0,1,1,1,-2.5,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-14,0.2724,0.2524,0.705,0.061,244,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-15,0.2304,0.2407,0.652,0.061,279,1,0,1,1,1,-2.5,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-16,0.1851,0.2918,0.569,0.106,216,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-17,0.0318,0.3156,0.333,0.256,39,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,0.2076,0.2722,0.541,0.135,37,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,0.2409,0.2857,0.664,0.086,268,6,0,6,6,4,-13.5,0,0,0,"실적쇼크,관세,금리정책_인상,지정학_긴장",0,1,0,1,1,1,0,1,0,0,0,0
2021-04-20,0.2116,0.2878,0.623,0.098,297,1,0,1,1,1,-2.5,0,0,0,실적쇼크,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-21,0.2331,0.2556,0.621,0.057,261,2,0,2,2,2,-5.0,0,0,0,"전쟁,은행위기",1,0,0,0,0,0,0,0,0,1,0,0
2021-04-22,0.2453,0.2693,0.694,0.092,271,1,0,1,1,1,-2.1,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-23,0.1805,0.2767,0.568,0.131,176,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-24,0.0504,0.292,0.409,0.273,22,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,0.2581,0.2177,0.667,0.03,33,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,0.2463,0.2655,0.667,0.08,261,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,0.2498,0.2545,0.669,0.058,275,3,0,3,3,2,-7.8,0,0,0,"수출규제,은행위기",0,0,0,0,0,0,1,0,0,1,0,0
2021-04-28,0.2304,0.303,0.658,0.139,281,2,0,2,2,2,-5.0,0,0,0,"금리정책_인상,은행위기",0,1,0,1,0,0,0,0,0,1,0,0
2021-04-29,0.2399,0.266,0.647,0.083,312,3,0,3,3,2,-9.5,0,0,0,"수출규제,실적쇼크",0,0,0,0,0,0,1,1,0,0,0,0
2021-04-30,0.1949,0.2932,0.611,0.127,221,4,0,4,4,3,-8.0,0,0,0,"은행위기,실적쇼크,금리정책_인상",0,1,0,1,0,0,0,1,0,1,0,0
2021-05-01,0.2479,0.2638,0.667,0.111,45,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,0.1488,0.3253,0.526,0.237,38,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,0.2334,0.2587,0.673,0.088,272,1,0,1,1,1,-4.2,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2021-05-04,0.2499,0.262,0.692,0.067,315,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-05,0.2364,0.299,0.677,0.105,294,3,0,3,3,1,-9.8,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2021-05-06,0.2157,0.2836,0.645,0.099,282,1,0,1,1,1,-2.5,0,0,0,전쟁,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-07,0.196,0.275,0.583,0.117,230,1,0,1,1,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2021-05-08,0.1017,0.3276,0.5,0.192,26,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,0.1524,0.2978,0.536,0.107,28,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,0.2303,0.2716,0.658,0.097,237,2,0,2,2,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2021-05-11,0.269,0.2401,0.707,0.05,300,4,0,4,4,3,-11.5,0,0,0,"수출규제,금리정책_인상,관세",0,1,0,1,0,1,1,0,0,0,0,0
2021-05-12,0.2097,0.2962,0.604,0.116,275,2,0,2,2,2,-4.0,0,0,0,"금리정책_인상,관세",0,1,0,1,0,1,0,0,0,0,0,0
2021-05-13,0.2349,0.2656,0.648,0.08,264,2,0,2,2,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-14,0.2085,0.2769,0.637,0.119,193,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-15,0.1231,0.2735,0.5,0.154,26,1,0,1,1,1,-2.9,0,0,0,수출규제,0,0,0,0,0,0,1,0,0,0,0,0
2021-05-16,0.1496,0.2937,0.529,0.118,34,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,0.2332,0.2668,0.644,0.071,253,2,0,2,2,1,-2.9,0,0,0,은행위기,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-18,0.2285,0.2915,0.626,0.091,254,3,0,3,3,1,-2.5,0,0,0,관세,0,0,0,0,0,1,0,0,0,0,0,0
2021-05-19,0.1981,0.3125,0.639,0.124,249,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,0.2151,0.2893,0.621,0.097,277,1,0,1,1,1,-2.5,0,0,0,전쟁,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-21,0.2158,0.2649,0.604,0.091,187,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-22,0.1541,0.2656,0.538,0.154,26,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,0.2219,0.2356,0.56,0.08,25,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-24,0.2741,0.2416,0.698,0.067,225,4,0,4,4,2,-8.0,0,0,0,"수출규제,지정학_긴장",0,0,0,0,1,0,1,0,0,0,0,0
2021-05-25,0.2612,0.2649,0.711,0.066,242,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-26,0.2609,0.2951,0.684,0.09,288,2,0,2,2,2,-4.0,0,0,0,"금리정책_인상,지정학_긴장",0,1,0,1,1,0,0,0,0,0,0,0
2021-05-27,0.2492,0.2723,0.676,0.07,244,1,0,1,1,1,-2.5,0,0,0,지정학_긴장,0,0,0,0,1,0,0,0,0,0,0,0
2021-05-28,0.1861,0.2899,0.577,0.128,196,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-29,0.0875,0.3195,0.526,0.237,38,1,0,1,1,1,-2.1,0,0,0,관세,0,0,0,0,0,1,0,0,0,0,0,0
2021-05-30,0.2083,0.2074,0.688,0.062,16,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,0.211,0.2624,0.672,0.09,67,0,0,0,0,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-01,0.2672,0.2634,0.712,0.064,264,1,0,1,1,0,0.0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
